user,poi
153788.0,87073
153788.0,97066
153788.0,2639
153788.0,66691
153788.0,87330
153788.0,62783
153788.0,79158
153788.0,98908
153788.0,80195
153788.0,104906
153788.0,14732
153788.0,102921
153788.0,86475
153789.0,104960
153789.0,79472
153789.0,67540
153789.0,31373
153789.0,3685
153789.0,8267
153789.0,67405
153789.0,55549
153789.0,14451
153789.0,70867
153789.0,58304
153789.0,88343
153789.0,84407
153789.0,1611
153789.0,102541
153789.0,92180
153789.0,10359
153789.0,11132
153789.0,24945
153789.0,55111
153789.0,29783
153789.0,33866
153790.0,65164
153790.0,96761
153790.0,9104
153790.0,23476
153790.0,30474
153790.0,47602
153790.0,15351
153790.0,16012
153790.0,88415
153790.0,58519
153790.0,12934
153790.0,25709
153790.0,79961
153790.0,18176
153790.0,15847
153790.0,103976
153790.0,70636
153790.0,82240
153790.0,36012
153793.0,23606
153793.0,39531
153793.0,35814
153793.0,88242
153793.0,7301
153793.0,47120
153793.0,70901
153793.0,85496
153793.0,76457
153793.0,58904
153793.0,58204
153793.0,84022
153793.0,54245
153793.0,47392
153793.0,8688
153793.0,84976
153793.0,71000
153793.0,65997
153793.0,27328
153793.0,104698
153802.0,59750
153802.0,32654
153802.0,103105
153802.0,59150
153802.0,66302
153802.0,38493
153802.0,46380
153802.0,77985
153802.0,4940
153802.0,68320
153802.0,10820
153802.0,45330
153802.0,89014
153802.0,90940
153802.0,13654
153802.0,25828
153802.0,9245
153802.0,51113
153802.0,44876
153802.0,83002
153802.0,69727
153802.0,97769
153802.0,30870
153802.0,52755
153843.0,60884
153843.0,99910
153843.0,82192
153843.0,2658
153843.0,16698
153843.0,40844
153843.0,75626
153843.0,47337
153843.0,41221
153843.0,20606
153843.0,89330
153843.0,99726
153843.0,58230
153843.0,60382
153843.0,95690
153843.0,1808
153843.0,38003
153843.0,81884
153843.0,98541
153843.0,40118
153843.0,4900
153843.0,80035
154066.0,64085
154066.0,4341
154066.0,13420
154066.0,59141
154066.0,75705
154066.0,61634
154066.0,99825
154066.0,60952
154066.0,104817
154066.0,51721
154066.0,7711
154066.0,20412
154066.0,104540
154066.0,22327
154066.0,88137
154066.0,36126
154066.0,80104
154066.0,39914
154066.0,52010
154066.0,43659
154066.0,104091
154066.0,36024
154089.0,101827
154089.0,38701
154089.0,95561
154089.0,56649
154089.0,42803
154089.0,81651
154089.0,73090
154089.0,15314
154089.0,55432
154089.0,87411
154089.0,61189
154089.0,10262
154089.0,45652
154089.0,73868
154089.0,88151
154091.0,94309
154091.0,45650
154091.0,26417
154091.0,31518
154091.0,86451
154091.0,50332
154091.0,64098
154091.0,93341
154091.0,25435
154091.0,16094
154091.0,83214
154091.0,68951
154091.0,18970
154091.0,84131
154091.0,65009
154091.0,54360
154091.0,68274
154091.0,39965
154091.0,144
154091.0,4820
154091.0,87802
154091.0,25830
154091.0,52710
154091.0,20438
154091.0,49751
154092.0,54197
154092.0,51451
154092.0,99532
154092.0,10466
154092.0,64156
154092.0,85050
154092.0,69500
154092.0,32717
154092.0,20096
154092.0,64218
154092.0,74966
154092.0,94778
154092.0,9534
154092.0,39474
154092.0,978
154093.0,4593
154093.0,6652
154093.0,32468
154093.0,100316
154093.0,34195
154093.0,81913
154093.0,32610
154093.0,42064
154093.0,26241
154093.0,84489
154093.0,87096
154093.0,47429
154093.0,57523
154093.0,21988
154093.0,12740
154093.0,36617
154093.0,58051
154093.0,33607
154093.0,94808
154093.0,6197
154093.0,75245
154104.0,91752
154104.0,21036
154104.0,59126
154104.0,20500
154104.0,13413
154104.0,12049
154104.0,65616
154104.0,105656
154104.0,8185
154104.0,37076
154104.0,27895
154104.0,34225
154104.0,50485
154104.0,27113
154104.0,20148
154104.0,45533
154104.0,32684
154104.0,74677
154104.0,95365
154175.0,71297
154175.0,30331
154175.0,5276
154175.0,48637
154175.0,14092
154175.0,22109
154175.0,84243
154175.0,77302
154175.0,23573
154175.0,20195
154175.0,56747
154175.0,96162
154175.0,85393
154175.0,13958
154175.0,54964
154175.0,3215
154175.0,89492
154188.0,8672
154188.0,97695
154188.0,8402
154188.0,30382
154188.0,2811
154188.0,83757
154188.0,17055
154188.0,13419
154188.0,40520
154188.0,12358
154268.0,57530
154268.0,10904
154268.0,91523
154268.0,19956
154268.0,31058
154268.0,26593
154268.0,15547
154268.0,49016
154268.0,31423
154268.0,96124
154268.0,101421
154268.0,13522
154268.0,10949
154268.0,73758
154268.0,77864
154268.0,101968
154268.0,83348
154268.0,36970
154268.0,27592
154268.0,19935
154268.0,40725
154268.0,52606
154268.0,43509
154269.0,1318
154269.0,95004
154269.0,67563
154269.0,26282
154269.0,42563
154269.0,97156
154269.0,11698
154269.0,29800
154269.0,20455
154269.0,38756
154269.0,31433
154269.0,90010
154269.0,9292
154269.0,48582
154270.0,46354
154270.0,92081
154270.0,97726
154270.0,66658
154270.0,61014
154270.0,38065
154270.0,62452
154270.0,96018
154270.0,12841
154270.0,60378
154270.0,80888
154270.0,81426
154270.0,24255
154270.0,43421
154270.0,7285
154270.0,55673
154270.0,55671
154280.0,383
154280.0,86889
154280.0,83251
154280.0,55256
154280.0,3944
154280.0,81367
154280.0,40429
154280.0,66296
154280.0,102580
154280.0,105365
154281.0,96934
154281.0,51076
154281.0,72024
154281.0,17123
154281.0,68775
154281.0,68801
154281.0,11238
154281.0,98770
154281.0,77791
154281.0,62377
154281.0,44619
154281.0,20919
154281.0,11894
154281.0,8783
154283.0,59537
154283.0,35605
154283.0,66738
154283.0,93493
154283.0,61101
154283.0,17644
154283.0,47264
154283.0,4806
154283.0,45045
154283.0,72311
154283.0,44164
154283.0,42914
154283.0,44862
154283.0,71105
154283.0,25931
154283.0,43742
154283.0,90472
154283.0,71641
154283.0,50079
154283.0,64861
154283.0,74307
154287.0,41137
154287.0,59551
154287.0,21090
154287.0,84737
154287.0,3682
154287.0,28173
154287.0,41558
154287.0,81703
154287.0,24366
154287.0,13531
154287.0,88020
154287.0,40130
154287.0,34558
154287.0,15132
154287.0,52223
154287.0,70203
154289.0,75915
154289.0,23223
154289.0,43214
154289.0,90571
154289.0,11836
154289.0,19327
154289.0,24485
154289.0,6504
154289.0,3554
154289.0,53733
154289.0,84471
154289.0,68662
154289.0,4946
154289.0,28171
154289.0,40070
154289.0,87015
154293.0,41963
154293.0,30407
154293.0,87101
154293.0,1993
154293.0,79110
154293.0,101809
154293.0,91757
154293.0,38985
154293.0,104901
154293.0,62972
154293.0,37269
154293.0,103965
154293.0,44157
154293.0,18946
154293.0,101778
154293.0,26854
154293.0,53458
154294.0,7267
154294.0,42513
154294.0,61447
154294.0,62680
154294.0,74171
154294.0,14181
154294.0,21472
154294.0,104782
154294.0,103160
154294.0,56516
154294.0,25811
154294.0,5372
154294.0,58899
154294.0,57048
154294.0,32272
154294.0,24016
154294.0,64857
154294.0,15323
154294.0,30247
154294.0,71632
154330.0,30935
154330.0,42469
154330.0,99873
154330.0,31115
154330.0,32590
154330.0,51408
154330.0,45558
154330.0,73026
154330.0,64439
154330.0,83739
154330.0,92475
154330.0,10364
154330.0,81667
154330.0,11214
154330.0,86512
154330.0,38110
154330.0,80748
154330.0,77940
154330.0,37932
154330.0,92309
154330.0,24475
154330.0,10604
154330.0,49998
154330.0,105528
154330.0,78162
154364.0,83264
154364.0,67475
154364.0,53273
154364.0,36123
154364.0,78392
154364.0,322
154364.0,29780
154364.0,11884
154364.0,64657
154364.0,8810
154364.0,50012
154365.0,89024
154365.0,48155
154365.0,54593
154365.0,52203
154365.0,84236
154365.0,80965
154365.0,13508
154365.0,34593
154365.0,30147
154365.0,39411
154365.0,89988
154365.0,7999
154365.0,25386
154365.0,104023
154365.0,34443
154365.0,103476
154365.0,20194
154365.0,99957
154365.0,65964
154366.0,59277
154366.0,79905
154366.0,52382
154366.0,570
154366.0,42838
154366.0,75125
154366.0,79826
154366.0,7397
154366.0,7852
154366.0,91246
154366.0,29358
154366.0,57163
154366.0,64381
154366.0,96042
154366.0,51061
154366.0,35854
154366.0,12932
154366.0,57170
154366.0,38050
154366.0,86299
154366.0,77677
154416.0,25440
154416.0,80915
154416.0,70547
154416.0,45885
154416.0,35346
154416.0,46277
154416.0,72815
154416.0,92050
154416.0,102921
154416.0,69990
154416.0,22385
154416.0,60240
154416.0,57228
154416.0,87447
154416.0,88326
154416.0,58585
154416.0,81448
154416.0,65105
154416.0,25755
154416.0,75692
154416.0,37706
154439.0,90701
154439.0,71313
154439.0,27154
154439.0,50218
154439.0,41375
154439.0,7116
154439.0,79393
154439.0,19708
154439.0,45104
154439.0,1007
154439.0,67437
154439.0,56435
154439.0,63357
154439.0,89683
154439.0,3915
154479.0,59317
154479.0,85176
154479.0,13633
154479.0,58712
154479.0,14120
154479.0,36261
154479.0,36633
154479.0,61906
154479.0,26679
154479.0,340
154479.0,88631
154479.0,51029
154479.0,31372
154479.0,31247
154479.0,62217
154479.0,15090
154479.0,83434
154480.0,81073
154480.0,93688
154480.0,82959
154480.0,20275
154480.0,67915
154480.0,105264
154480.0,23759
154480.0,35178
154480.0,75947
154480.0,58169
154480.0,54373
154480.0,65442
154481.0,82126
154481.0,5472
154481.0,43609
154481.0,49510
154481.0,7400
154481.0,19995
154481.0,1828
154481.0,9186
154481.0,62972
154481.0,77052
154481.0,27301
154481.0,40140
154481.0,71718
154481.0,70759
154481.0,90905
154481.0,11221
154481.0,87367
154481.0,102068
154481.0,100339
154490.0,91834
154490.0,84191
154490.0,94302
154490.0,77216
154490.0,41892
154490.0,104828
154490.0,96537
154490.0,50861
154490.0,92397
154490.0,68333
154490.0,1946
154490.0,86091
154490.0,45213
154490.0,69914
154490.0,73388
154490.0,45733
154490.0,82108
154490.0,1790
154490.0,36852
154490.0,69892
154490.0,53655
154490.0,55888
154490.0,34856
154490.0,56194
154491.0,29841
154491.0,71269
154491.0,3101
154491.0,30335
154491.0,20371
154491.0,83059
154491.0,14827
154491.0,3814
154491.0,51420
154491.0,72993
154491.0,21937
154491.0,83712
154491.0,67545
154491.0,72716
154491.0,52664
154491.0,68953
154491.0,34904
154493.0,92066
154493.0,89542
154493.0,99223
154493.0,34161
154493.0,104126
154493.0,88278
154493.0,33246
154493.0,93888
154493.0,97519
154493.0,26650
154493.0,10111
154493.0,50092
154493.0,46394
154493.0,62263
154494.0,1729
154494.0,95311
154494.0,25278
154494.0,19836
154494.0,34829
154494.0,45233
154494.0,75707
154494.0,35265
154494.0,2251
154494.0,23320
154494.0,66675
154494.0,12583
154494.0,95265
154494.0,83641
154494.0,110
154494.0,34342
154494.0,95948
154494.0,10245
154495.0,96242
154495.0,71716
154495.0,80957
154495.0,35725
154495.0,20420
154495.0,25264
154495.0,99857
154495.0,102275
154495.0,67227
154495.0,62998
154495.0,36047
154495.0,90647
154495.0,481
154495.0,76082
154495.0,26553
154495.0,516
154495.0,974
154495.0,22425
154496.0,57716
154496.0,93394
154496.0,73083
154496.0,32148
154496.0,11161
154496.0,99211
154496.0,61944
154496.0,47332
154496.0,65966
154496.0,26948
154496.0,73371
154496.0,23677
154496.0,2981
154496.0,4780
154496.0,52330
154496.0,93355
154496.0,103458
154496.0,15264
154496.0,79488
154496.0,14686
154496.0,41812
154496.0,52871
154496.0,21109
154496.0,14168
154496.0,90937
154502.0,45671
154502.0,45252
154502.0,34404
154502.0,68279
154502.0,103204
154502.0,99127
154502.0,17087
154502.0,50761
154502.0,27154
154502.0,5518
154502.0,82395
154502.0,102443
154502.0,12715
154502.0,75504
154502.0,52291
154502.0,39255
154502.0,2448
154502.0,81310
154502.0,64341
154502.0,46318
154502.0,78709
154502.0,32633
154502.0,74418
154507.0,72127
154507.0,7495
154507.0,10073
154507.0,21961
154507.0,19199
154507.0,39637
154507.0,52006
154507.0,2333
154507.0,48794
154507.0,101774
154507.0,21684
154507.0,85719
154507.0,42579
154507.0,58075
154507.0,92569
154520.0,51142
154520.0,33584
154520.0,57143
154520.0,84073
154520.0,46641
154520.0,102723
154520.0,25698
154520.0,1678
154520.0,26352
154520.0,93952
154520.0,103149
154520.0,71850
154520.0,14773
154520.0,49231
154520.0,19486
154520.0,53156
154520.0,95503
154520.0,96953
154527.0,34778
154527.0,77056
154527.0,48041
154527.0,15257
154527.0,52766
154527.0,24532
154527.0,50035
154527.0,7564
154527.0,12768
154527.0,83668
154527.0,51351
154527.0,94055
154527.0,46097
154527.0,38804
154527.0,84194
154527.0,103133
154527.0,3527
154527.0,10578
154527.0,13945
154527.0,97747
154527.0,59341
154527.0,31971
154527.0,9541
154533.0,88244
154533.0,11414
154533.0,50550
154533.0,86999
154533.0,99763
154533.0,2495
154533.0,43375
154533.0,12379
154533.0,69781
154533.0,96559
154533.0,7793
154533.0,33543
154534.0,31674
154534.0,86845
154534.0,86695
154534.0,102116
154534.0,56023
154534.0,93631
154534.0,37134
154534.0,72065
154534.0,20802
154534.0,63425
154534.0,42375
154534.0,58009
154534.0,59002
154534.0,51511
154534.0,30489
154535.0,21701
154535.0,104316
154535.0,23664
154535.0,100984
154535.0,87212
154535.0,25701
154535.0,74885
154535.0,35996
154535.0,102225
154535.0,105121
154535.0,105377
154535.0,62028
154535.0,22097
154535.0,33950
154538.0,11596
154538.0,40370
154538.0,91855
154538.0,31327
154538.0,15743
154538.0,6649
154538.0,44382
154538.0,32754
154538.0,75833
154538.0,100515
154538.0,34293
154538.0,35345
154538.0,7690
154538.0,2496
154538.0,29182
154538.0,38759
154538.0,12206
154555.0,101515
154555.0,29291
154555.0,15824
154555.0,80234
154555.0,102056
154555.0,104833
154555.0,29765
154555.0,23075
154555.0,23294
154555.0,5263
154555.0,87970
154555.0,97216
154555.0,40126
154555.0,34440
154555.0,102263
154555.0,12529
154555.0,94219
154597.0,65804
154597.0,4888
154597.0,41632
154597.0,9485
154597.0,76595
154597.0,63625
154597.0,49546
154597.0,31287
154597.0,67045
154597.0,66001
154597.0,10418
154597.0,93934
154597.0,22521
154597.0,42749
154597.0,52503
154597.0,67992
154669.0,629
154669.0,38214
154669.0,92819
154669.0,76785
154669.0,76768
154669.0,53963
154669.0,93469
154669.0,5769
154669.0,39466
154669.0,42893
154669.0,42928
154669.0,40487
154669.0,7721
154669.0,4690
154690.0,60044
154690.0,80556
154690.0,78173
154690.0,86047
154690.0,57405
154690.0,103174
154690.0,43308
154690.0,78893
154690.0,54923
154690.0,66655
154690.0,75862
154761.0,33516
154761.0,70113
154761.0,51330
154761.0,76954
154761.0,19761
154761.0,28617
154761.0,63078
154761.0,23202
154761.0,45273
154761.0,57679
154761.0,4643
154761.0,32825
154761.0,95477
154761.0,5003
154761.0,26713
154761.0,103004
154761.0,74993
154769.0,16954
154769.0,30633
154769.0,38080
154769.0,18972
154769.0,57834
154769.0,30445
154769.0,26910
154769.0,76485
154769.0,48195
154769.0,26454
154787.0,93136
154787.0,69824
154787.0,72286
154787.0,96168
154787.0,69801
154787.0,69636
154787.0,19433
154787.0,41092
154787.0,59289
154787.0,27571
154787.0,75753
154787.0,5497
154787.0,59442
154787.0,72659
154787.0,90598
154791.0,89820
154791.0,23182
154791.0,96197
154791.0,69679
154791.0,67419
154791.0,1689
154791.0,58070
154791.0,36507
154791.0,75779
154791.0,69288
154791.0,84706
154791.0,82283
154791.0,47673
154791.0,8160
154794.0,22246
154794.0,75658
154794.0,41205
154794.0,76706
154794.0,80493
154794.0,84246
154794.0,48042
154794.0,52539
154794.0,63364
154794.0,52173
154794.0,81497
154794.0,52222
154794.0,50405
154794.0,24979
154794.0,70807
154794.0,75245
154794.0,13875
154794.0,35445
154794.0,100951
154794.0,23061
154829.0,70300
154829.0,36613
154829.0,57201
154829.0,53316
154829.0,32679
154829.0,970
154829.0,13361
154829.0,328
154829.0,65477
154829.0,22296
154829.0,56744
154829.0,73624
154829.0,69055
154829.0,20637
154829.0,29304
154829.0,27795
154829.0,67679
154829.0,61760
154857.0,10542
154857.0,102956
154857.0,52778
154857.0,18060
154857.0,57889
154857.0,73663
154857.0,60587
154857.0,23528
154857.0,98645
154857.0,72310
154857.0,100676
154857.0,48866
154857.0,97682
154857.0,64200
154857.0,45221
154857.0,47885
154857.0,26394
154864.0,71995
154864.0,56669
154864.0,2887
154864.0,11294
154864.0,78148
154864.0,28482
154864.0,105109
154864.0,25571
154864.0,78491
154864.0,44280
154864.0,96881
154864.0,104132
154864.0,100716
154864.0,62966
154864.0,101989
154864.0,29376
154872.0,72945
154872.0,83959
154872.0,72098
154872.0,78016
154872.0,8098
154872.0,98596
154872.0,64489
154872.0,78651
154872.0,9201
154872.0,82601
154872.0,68108
154931.0,16743
154931.0,70147
154931.0,85367
154931.0,51523
154931.0,88386
154931.0,33370
154931.0,98126
154931.0,37129
154931.0,61052
154931.0,55911
154931.0,28360
154931.0,53236
154931.0,19538
154943.0,46693
154943.0,20113
154943.0,95716
154943.0,96908
154943.0,80763
154943.0,49520
154943.0,44837
154943.0,44136
154943.0,19102
154943.0,92000
154943.0,13287
154943.0,145
154943.0,51345
154943.0,31757
154974.0,72897
154974.0,39688
154974.0,22968
154974.0,87571
154974.0,61203
154974.0,11284
154974.0,52654
154974.0,46913
154974.0,103822
154974.0,56678
154974.0,44274
154974.0,37030
154974.0,73293
154974.0,10544
154974.0,60957
154974.0,45355
154974.0,73184
154974.0,33246
154980.0,86712
154980.0,65135
154980.0,52109
154980.0,75856
154980.0,51504
154980.0,14636
154980.0,20991
154980.0,37901
154980.0,28838
154980.0,53863
154980.0,97723
154992.0,82423
154992.0,100413
154992.0,53056
154992.0,27916
154992.0,92799
154992.0,86583
154992.0,94580
154992.0,100578
154992.0,55699
154992.0,89171
154992.0,86739
154992.0,76854
154992.0,86052
154992.0,62085
154992.0,39012
154992.0,79276
154992.0,61448
154992.0,88018
154992.0,28098
154992.0,53301
154992.0,67467
154992.0,44853
154992.0,6835
154992.0,91561
154992.0,63972
155000.0,84738
155000.0,41818
155000.0,28311
155000.0,41387
155000.0,64367
155000.0,73382
155000.0,40301
155000.0,79127
155000.0,37669
155000.0,26309
155000.0,26296
155000.0,97862
155000.0,89619
155000.0,98700
155000.0,38101
155009.0,6011
155009.0,77506
155009.0,18770
155009.0,25453
155009.0,48144
155009.0,65755
155009.0,84696
155009.0,9576
155009.0,51514
155009.0,34216
155009.0,74367
155009.0,103391
155009.0,71829
155009.0,65043
155009.0,50195
155009.0,46903
155009.0,20943
155019.0,35706
155019.0,92200
155019.0,103096
155019.0,15409
155019.0,100233
155019.0,4435
155019.0,62260
155019.0,60257
155019.0,44541
155019.0,31146
155019.0,14635
155029.0,80093
155029.0,17231
155029.0,74166
155029.0,42488
155029.0,9053
155029.0,50025
155029.0,100005
155029.0,41198
155029.0,85551
155029.0,50384
155029.0,82824
155029.0,80057
155029.0,30794
155029.0,8418
155029.0,205
155029.0,11671
155029.0,100962
155029.0,10969
155029.0,81553
155029.0,78000
155029.0,98120
155029.0,12674
155029.0,60347
155029.0,1640
155029.0,76920
155031.0,85437
155031.0,24279
155031.0,15605
155031.0,34474
155031.0,58270
155031.0,1759
155031.0,99512
155031.0,29984
155031.0,73661
155031.0,61261
155031.0,35617
155031.0,72208
155044.0,59080
155044.0,47387
155044.0,70364
155044.0,79671
155044.0,5887
155044.0,80449
155044.0,22932
155044.0,29876
155044.0,10775
155044.0,33956
155044.0,24840
155044.0,48559
155044.0,50746
155044.0,21973
155044.0,59812
155044.0,57998
155044.0,5288
155044.0,12110
155044.0,96776
155044.0,14567
155044.0,92482
155044.0,15376
155044.0,84561
155047.0,73720
155047.0,30198
155047.0,4519
155047.0,25726
155047.0,12655
155047.0,29016
155047.0,43139
155047.0,30427
155047.0,100869
155047.0,80678
155047.0,53483
155047.0,6404
155047.0,85256
155047.0,84445
155058.0,76861
155058.0,23950
155058.0,94512
155058.0,66494
155058.0,36680
155058.0,84651
155058.0,33357
155058.0,70020
155058.0,52401
155058.0,3229
155058.0,63867
155058.0,51971
155058.0,63673
155058.0,76459
155058.0,76765
155058.0,29233
155058.0,97653
155058.0,54271
155058.0,71942
155058.0,51496
155058.0,75275
155058.0,98234
155058.0,66390
155058.0,88336
155059.0,51481
155059.0,36215
155059.0,16440
155059.0,74975
155059.0,61653
155059.0,100479
155059.0,16254
155059.0,90044
155059.0,104821
155059.0,35732
155059.0,35687
155059.0,75987
155059.0,69532
155060.0,92038
155060.0,98620
155060.0,49595
155060.0,20914
155060.0,103581
155060.0,21925
155060.0,41496
155060.0,3337
155060.0,37638
155060.0,81211
155060.0,60948
155060.0,24471
155060.0,8970
155060.0,46820
155060.0,104242
155060.0,77347
155060.0,72930
155060.0,18993
155060.0,33598
155060.0,54022
155060.0,14141
155060.0,44583
155060.0,75368
155066.0,39977
155066.0,50254
155066.0,1845
155066.0,69741
155066.0,56185
155066.0,102601
155066.0,128
155066.0,67884
155066.0,78786
155066.0,6684
155066.0,83073
155066.0,28467
155066.0,58976
155066.0,21260
155066.0,100301
155066.0,7464
155066.0,71990
155073.0,98098
155073.0,73755
155073.0,66846
155073.0,16621
155073.0,17308
155073.0,70590
155073.0,56558
155073.0,28775
155073.0,6558
155073.0,56417
155073.0,923
155073.0,15160
155073.0,67562
155073.0,28170
155073.0,71089
155073.0,1058
155073.0,94128
155073.0,80467
155073.0,82861
155073.0,49881
155073.0,85637
155073.0,11006
155073.0,18091
155073.0,11163
155073.0,15741
155083.0,84253
155083.0,69293
155083.0,37167
155083.0,9156
155083.0,5926
155083.0,104487
155083.0,54930
155083.0,63403
155083.0,70987
155083.0,97310
155083.0,51885
155083.0,41604
155083.0,95731
155083.0,14213
155083.0,735
155103.0,35237
155103.0,13563
155103.0,18618
155103.0,73033
155103.0,18447
155103.0,5315
155103.0,9534
155103.0,75955
155103.0,4162
155103.0,28096
155103.0,32581
155103.0,97523
155108.0,77177
155108.0,61517
155108.0,87766
155108.0,5103
155108.0,52794
155108.0,49903
155108.0,10947
155108.0,73676
155108.0,65489
155108.0,13600
155108.0,76573
155108.0,37460
155108.0,101261
155108.0,31995
155115.0,86148
155115.0,36730
155115.0,32035
155115.0,10096
155115.0,103716
155115.0,414
155115.0,56974
155115.0,68906
155115.0,14183
155115.0,39281
155115.0,104129
155115.0,145
155115.0,46077
155116.0,2193
155116.0,26401
155116.0,101061
155116.0,52838
155116.0,10313
155116.0,20563
155116.0,62219
155116.0,94785
155116.0,43071
155116.0,83600
155116.0,962
155116.0,55988
155116.0,37516
155116.0,84969
155117.0,56435
155117.0,82250
155117.0,27836
155117.0,68911
155117.0,78981
155117.0,54654
155117.0,34710
155117.0,80962
155117.0,94126
155117.0,100326
155140.0,45874
155140.0,45510
155140.0,98050
155140.0,96461
155140.0,77529
155140.0,57779
155140.0,73177
155140.0,95739
155140.0,51826
155140.0,96315
155140.0,82609
155140.0,10927
155140.0,5633
155140.0,84793
155140.0,31511
155140.0,70333
155140.0,87929
155140.0,70240
155140.0,10809
155140.0,10980
155140.0,69367
155140.0,88580
155140.0,71148
155140.0,59578
155142.0,26650
155142.0,74726
155142.0,7267
155142.0,80715
155142.0,33032
155142.0,29533
155142.0,84081
155142.0,5149
155142.0,43621
155142.0,36434
155142.0,18783
155142.0,83346
155142.0,5376
155142.0,30176
155142.0,10916
155142.0,21787
155142.0,62407
155142.0,5312
155142.0,96823
155142.0,43876
155142.0,35331
155142.0,46990
155142.0,87423
155155.0,55925
155155.0,103326
155155.0,23398
155155.0,21564
155155.0,91312
155155.0,18515
155155.0,73118
155155.0,31388
155155.0,33312
155155.0,86046
155155.0,80886
155176.0,32509
155176.0,51089
155176.0,82048
155176.0,71515
155176.0,7499
155176.0,67716
155176.0,84514
155176.0,53999
155176.0,105725
155176.0,13683
155176.0,33960
155194.0,16167
155194.0,13141
155194.0,13575
155194.0,33055
155194.0,11434
155194.0,91521
155194.0,26743
155194.0,10461
155194.0,66605
155194.0,105089
155194.0,75982
155194.0,41000
155194.0,5195
155194.0,74971
155195.0,36003
155195.0,82780
155195.0,59113
155195.0,39796
155195.0,81014
155195.0,94269
155195.0,95530
155195.0,2218
155195.0,105244
155195.0,85718
155195.0,75314
155195.0,38663
155195.0,2129
155195.0,63676
155195.0,63172
155195.0,15208
155195.0,47940
155216.0,23200
155216.0,69157
155216.0,63878
155216.0,22218
155216.0,9674
155216.0,93112
155216.0,86856
155216.0,38776
155216.0,29376
155216.0,1698
155216.0,79733
155216.0,55738
155216.0,73185
155216.0,86538
155216.0,101739
155216.0,31950
155216.0,71306
155216.0,25803
155216.0,91031
155216.0,69271
155216.0,68829
155217.0,74915
155217.0,105596
155217.0,14757
155217.0,41081
155217.0,95668
155217.0,4004
155217.0,89721
155217.0,93648
155217.0,12587
155217.0,70387
155217.0,89224
155217.0,61107
155217.0,92145
155217.0,37140
155217.0,44406
155217.0,47517
155217.0,42649
155217.0,85482
155217.0,69531
155217.0,6929
155227.0,12616
155227.0,45301
155227.0,58402
155227.0,105254
155227.0,88865
155227.0,65820
155227.0,52636
155227.0,100788
155227.0,21030
155227.0,51697
155227.0,56966
155227.0,57683
155227.0,34570
155227.0,2604
155227.0,88413
155227.0,56903
155227.0,49259
155227.0,19999
155227.0,59267
155227.0,29045
155227.0,52467
155227.0,36030
155261.0,14489
155261.0,103205
155261.0,73269
155261.0,56329
155261.0,3770
155261.0,47935
155261.0,77189
155261.0,81856
155261.0,45846
155261.0,25363
155261.0,9075
155261.0,57564
155261.0,15732
155261.0,104599
155262.0,88498
155262.0,91608
155262.0,67964
155262.0,90592
155262.0,77594
155262.0,1986
155262.0,83091
155262.0,56345
155262.0,57448
155262.0,75434
155262.0,54501
155262.0,84344
155262.0,26043
155262.0,26878
155319.0,30832
155319.0,20735
155319.0,17959
155319.0,427
155319.0,67054
155319.0,84728
155319.0,91958
155319.0,87407
155319.0,25211
155319.0,32581
155319.0,23203
155319.0,97136
155319.0,4427
155319.0,36593
155319.0,5311
155319.0,30287
155319.0,5567
155319.0,3459
155320.0,65978
155320.0,32439
155320.0,65723
155320.0,98163
155320.0,26066
155320.0,81756
155320.0,18398
155320.0,5357
155320.0,97995
155320.0,30024
155320.0,90269
155320.0,13028
155320.0,18042
155320.0,70557
155320.0,35682
155320.0,42574
155320.0,103989
155320.0,41270
155320.0,41120
155320.0,46691
155320.0,24963
155320.0,19806
155320.0,49873
155320.0,27587
155320.0,104811
155321.0,72291
155321.0,74566
155321.0,87243
155321.0,8985
155321.0,21579
155321.0,23177
155321.0,93883
155321.0,8259
155321.0,18896
155321.0,55066
155321.0,17644
155335.0,38051
155335.0,103865
155335.0,83044
155335.0,23525
155335.0,89984
155335.0,12077
155335.0,70073
155335.0,78688
155335.0,4387
155335.0,27704
155335.0,44550
155335.0,8376
155335.0,26797
155335.0,12355
155335.0,65342
155335.0,97086
155335.0,28885
155335.0,78426
155335.0,42970
155335.0,17746
155335.0,83289
155335.0,87210
155335.0,66755
155335.0,12593
155335.0,95485
155350.0,105497
155350.0,88182
155350.0,714
155350.0,5998
155350.0,102322
155350.0,75427
155350.0,97908
155350.0,76601
155350.0,45543
155350.0,37407
155350.0,18409
155350.0,92064
155350.0,60217
155350.0,27448
155350.0,72387
155350.0,82104
155350.0,13703
155350.0,79833
155350.0,59922
155350.0,51430
155350.0,24131
155350.0,25557
155363.0,13416
155363.0,73641
155363.0,1716
155363.0,28538
155363.0,4267
155363.0,96072
155363.0,95371
155363.0,22208
155363.0,83285
155363.0,78107
155363.0,88410
155363.0,49495
155363.0,53998
155363.0,17151
155363.0,20943
155363.0,8745
155363.0,101498
155363.0,36852
155363.0,53832
155363.0,83449
155366.0,82440
155366.0,99512
155366.0,91025
155366.0,42810
155366.0,5831
155366.0,33320
155366.0,26290
155366.0,37323
155366.0,14134
155366.0,81920
155366.0,37524
155366.0,59045
155366.0,43612
155366.0,10094
155366.0,91025
155366.0,8328
155366.0,68187
155366.0,6450
155366.0,3451
155366.0,39900
155366.0,86234
