id,keyword,start_time,end_time
154270,9,2020-01-04,2020-04-09
154270,17,2020-09-11,2020-10-27
154270,4,2020-05-10,2020-09-07
154280,64,2020-03-22,2020-10-16
154280,20,2020-02-23,2020-12-30
154280,75,2020-01-04,2020-08-11
154280,61,2020-02-18,2020-04-26
154280,73,2020-03-20,2020-06-06
154280,50,2020-05-18,2020-07-30
154280,16,2020-07-30,2020-12-05
154280,59,2020-03-06,2020-05-22
154280,53,2020-08-18,2020-09-27
154280,26,2020-02-19,2020-09-06
154280,61,2020-03-27,2020-10-13
154280,59,2020-05-04,2020-10-09
154280,39,2020-01-03,2020-05-23
154280,41,2020-06-01,2020-10-31
154280,28,2020-05-22,2020-11-21
154281,50,2020-06-01,2020-06-15
154281,54,2020-06-21,2020-07-25
154281,44,2020-03-10,2020-06-25
154281,59,2020-06-10,2020-09-27
154281,67,2020-02-10,2020-02-12
154281,65,2020-01-15,2020-10-17
154281,38,2020-01-24,2020-09-24
154281,74,2020-02-26,2020-12-06
154281,59,2020-05-11,2020-07-13
154281,19,2020-03-15,2020-10-11
154281,12,2020-01-13,2020-12-08
154281,12,2020-03-11,2020-08-09
154281,48,2020-09-17,2020-12-27
154281,44,2020-06-09,2020-09-18
154283,72,2020-04-28,2020-09-26
154283,15,2020-07-17,2020-08-03
154283,11,2020-07-29,2020-08-13
154283,8,2020-06-12,2020-12-05
154283,74,2020-04-05,2020-09-25
154283,1,2020-02-01,2020-08-02
154283,25,2020-01-06,2020-02-05
154283,59,2020-06-26,2020-08-23
154283,60,2020-05-06,2020-09-05
154283,68,2020-06-30,2020-11-30
154289,71,2020-03-06,2020-07-10
154289,18,2020-02-22,2020-04-13
154289,40,2020-05-19,2020-09-06
154289,35,2020-01-24,2020-11-17
154289,55,2020-02-15,2020-03-17
154289,25,2020-05-09,2020-10-26
154293,55,2020-04-07,2020-05-22
154293,56,2020-07-12,2020-08-15
154293,32,2020-03-16,2020-12-22
154293,27,2020-07-27,2020-08-14
154293,39,2020-05-03,2020-05-18
154293,33,2020-09-16,2020-10-18
154293,26,2020-08-22,2020-11-06
154293,25,2020-01-03,2020-04-09
154293,72,2020-02-13,2020-12-27
154293,62,2020-07-07,2020-11-01
154294,57,2020-03-12,2020-06-29
154294,49,2020-04-23,2020-05-21
154294,34,2020-06-10,2020-11-10
154294,61,2020-06-15,2020-12-27
154330,52,2020-07-14,2020-09-06
154330,53,2020-07-04,2020-11-20
154330,2,2020-01-25,2020-02-05
154330,29,2020-04-05,2020-09-28
154330,62,2020-02-27,2020-07-19
154330,65,2020-04-21,2020-10-02
154330,60,2020-01-03,2020-12-22
154330,28,2020-03-11,2020-12-24
154330,65,2020-05-23,2020-08-25
154330,6,2020-02-27,2020-08-25
154330,17,2020-09-30,2020-11-04
154330,14,2020-03-09,2020-05-18
154330,26,2020-05-04,2020-06-20
154330,35,2020-03-19,2020-12-30
154330,43,2020-05-10,2020-10-04
154364,70,2020-01-28,2020-08-02
154364,42,2020-08-20,2020-10-23
154364,44,2020-02-21,2020-06-21
154364,0,2020-01-05,2020-03-11
154364,37,2020-02-07,2020-12-12
154364,51,2020-02-17,2020-04-15
154364,7,2020-02-24,2020-08-12
154364,32,2020-01-06,2020-05-24
154364,15,2020-01-19,2020-10-26
154364,6,2020-04-20,2020-06-06
154365,66,2020-04-01,2020-09-18
154365,45,2020-04-06,2020-09-20
154365,15,2020-03-30,2020-06-06
154366,37,2020-07-10,2020-09-05
154366,58,2020-02-26,2020-05-01
154366,61,2020-05-02,2020-09-30
154366,61,2020-06-23,2020-10-10
154366,61,2020-06-01,2020-11-06
154366,22,2020-05-08,2020-07-14
154416,0,2020-04-05,2020-09-22
154416,26,2020-01-14,2020-09-18
154416,41,2020-10-24,2020-12-28
154416,10,2020-05-08,2020-09-22
154416,68,2020-05-30,2020-09-01
154416,35,2020-03-17,2020-09-07
154416,67,2020-03-09,2020-09-14
154416,34,2020-02-26,2020-12-17
154439,33,2020-04-29,2020-09-22
154439,35,2020-05-27,2020-10-22
154439,7,2020-02-13,2020-11-09
154439,22,2020-02-11,2020-04-26
154479,55,2020-04-24,2020-04-25
154479,70,2020-03-23,2020-09-29
154479,44,2020-01-07,2020-05-15
154479,45,2020-03-06,2020-08-21
154479,24,2020-04-01,2020-10-25
154479,11,2020-01-17,2020-02-20
154479,68,2020-06-19,2020-08-22
154479,62,2020-08-18,2020-10-04
154479,24,2020-05-21,2020-09-26
154480,57,2020-03-01,2020-08-21
154480,50,2020-04-29,2020-05-14
154480,36,2020-01-09,2020-01-11
154480,46,2020-01-15,2020-12-10
154480,10,2020-04-02,2020-04-15
154480,9,2020-01-10,2020-05-01
154480,17,2020-08-20,2020-09-23
154480,29,2020-04-23,2020-05-10
154480,3,2020-05-08,2020-08-12
154480,59,2020-02-20,2020-12-19
154480,32,2020-05-30,2020-07-08
154480,60,2020-07-20,2020-12-30
154480,9,2020-02-17,2020-05-08
154480,40,2020-01-03,2020-06-10
154480,5,2020-04-18,2020-08-25
154481,28,2020-02-06,2020-11-08
154481,17,2020-10-04,2020-10-26
154481,66,2020-05-05,2020-05-20
154481,49,2020-02-21,2020-07-16
154481,72,2020-07-26,2020-11-11
154481,0,2020-05-08,2020-11-30
154481,30,2020-03-09,2020-10-15
154481,32,2020-05-08,2020-06-26
154481,34,2020-03-17,2020-08-31
154490,40,2020-11-26,2020-12-28
154490,39,2020-02-09,2020-07-27
154490,60,2020-03-01,2020-05-30
154490,38,2020-11-10,2020-12-17
154490,54,2020-11-06,2020-12-11
154490,34,2020-02-02,2020-10-19
154490,0,2020-09-11,2020-11-27
154490,15,2020-04-20,2020-11-26
154490,15,2020-02-16,2020-03-24
154491,14,2020-03-16,2020-11-07
154491,16,2020-01-11,2020-05-29
154491,21,2020-03-09,2020-09-04
154493,42,2020-02-27,2020-04-22
154493,47,2020-01-16,2020-11-02
154493,35,2020-02-24,2020-09-24
154494,18,2020-01-18,2020-11-12
154494,75,2020-04-09,2020-10-28
154494,24,2020-09-23,2020-10-28
154494,13,2020-07-22,2020-11-07
154494,23,2020-03-03,2020-03-23
154494,51,2020-09-28,2020-11-23
154494,23,2020-04-24,2020-08-29
154494,12,2020-08-02,2020-08-21
154495,73,2020-03-14,2020-04-27
154495,44,2020-04-16,2020-07-15
154496,1,2020-06-13,2020-12-23
154496,49,2020-06-20,2020-12-30
154496,52,2020-10-06,2020-10-28
154496,63,2020-03-21,2020-07-12
154496,36,2020-07-05,2020-11-19
154496,15,2020-06-20,2020-08-03
154496,34,2020-05-07,2020-09-06
154496,21,2020-03-20,2020-10-07
154496,14,2020-07-25,2020-09-16
154496,34,2020-02-08,2020-10-04
154502,41,2020-03-12,2020-12-18
154502,9,2020-01-08,2020-04-14
154502,22,2020-02-05,2020-11-11
154502,11,2020-07-30,2020-08-23
154502,43,2020-05-16,2020-12-12
154502,68,2020-02-09,2020-05-09
154502,41,2020-01-28,2020-05-26
154502,58,2020-06-11,2020-07-04
154502,23,2020-08-03,2020-12-24
154502,52,2020-07-18,2020-09-29
154502,25,2020-02-04,2020-10-27
154502,75,2020-01-17,2020-03-24
154502,14,2020-06-05,2020-06-29
154502,59,2020-04-11,2020-12-16
154507,24,2020-02-17,2020-10-31
154507,25,2020-11-04,2020-11-14
154507,26,2020-02-11,2020-06-24
154507,73,2020-01-09,2020-10-16
154507,31,2020-01-19,2020-01-31
154507,49,2020-05-10,2020-05-14
154507,71,2020-10-16,2020-12-06
154507,1,2020-01-07,2020-04-02
154507,53,2020-01-08,2020-10-15
154507,43,2020-10-05,2020-10-14
154520,69,2020-01-12,2020-03-27
154520,42,2020-03-02,2020-07-21
154520,70,2020-01-28,2020-02-20
154520,74,2020-01-11,2020-07-22
154520,22,2020-06-08,2020-08-30
154520,20,2020-02-27,2020-03-07
154520,74,2020-05-22,2020-10-03
154520,5,2020-09-10,2020-12-28
154520,23,2020-09-09,2020-12-29
154520,34,2020-08-29,2020-11-03
154520,67,2020-01-08,2020-06-08
154533,49,2020-07-01,2020-11-23
154533,8,2020-09-18,2020-12-16
154533,67,2020-03-30,2020-09-08
154533,58,2020-07-12,2020-07-17
154533,31,2020-01-14,2020-05-21
154533,69,2020-05-20,2020-10-20
154533,66,2020-05-06,2020-06-23
154533,18,2020-02-02,2020-11-28
154533,38,2020-10-05,2020-12-24
154533,44,2020-10-22,2020-10-24
154533,4,2020-01-29,2020-06-02
154533,66,2020-09-13,2020-10-05
154533,68,2020-05-31,2020-11-14
154533,46,2020-08-25,2020-09-27
154534,14,2020-01-04,2020-03-05
154534,12,2020-01-07,2020-09-25
154534,43,2020-11-30,2020-12-20
154534,1,2020-06-05,2020-11-30
154538,71,2020-03-30,2020-09-28
154538,0,2020-02-28,2020-04-25
154538,8,2020-03-01,2020-04-23
154538,65,2020-02-03,2020-10-28
154538,55,2020-03-01,2020-09-16
154538,25,2020-01-23,2020-11-04
154538,61,2020-09-04,2020-11-03
154538,71,2020-03-12,2020-07-27
154538,22,2020-06-09,2020-11-10
154538,7,2020-08-28,2020-10-13
154538,56,2020-01-31,2020-05-04
154555,67,2020-01-31,2020-05-23
154555,64,2020-10-25,2020-12-19
154597,39,2020-03-23,2020-06-13
154597,0,2020-10-24,2020-11-06
154597,14,2020-11-07,2020-12-11
154597,12,2020-06-28,2020-07-29
154597,37,2020-02-12,2020-12-14
154597,70,2020-01-19,2020-12-22
154597,52,2020-07-07,2020-10-15
154597,31,2020-01-30,2020-02-06
154597,37,2020-04-04,2020-10-24
154597,48,2020-08-26,2020-09-30
154597,62,2020-01-25,2020-11-29
154669,58,2020-07-05,2020-12-24
154669,40,2020-06-23,2020-09-15
154669,44,2020-04-24,2020-11-20
154669,67,2020-09-05,2020-12-07
154669,7,2020-01-09,2020-10-02
154669,32,2020-03-27,2020-12-30
154669,66,2020-05-02,2020-10-12
154669,72,2020-02-15,2020-05-26
154669,2,2020-05-19,2020-05-29
154669,38,2020-12-08,2020-12-10
154690,31,2020-06-06,2020-11-27
154761,0,2020-04-20,2020-12-09
154761,1,2020-07-16,2020-10-24
154761,13,2020-07-14,2020-09-15
154761,27,2020-04-08,2020-12-22
154761,30,2020-04-18,2020-09-07
154761,63,2020-02-03,2020-02-09
154761,55,2020-05-13,2020-05-30
154761,24,2020-03-28,2020-10-21
154761,44,2020-08-23,2020-11-11
154761,45,2020-05-16,2020-10-03
154761,15,2020-03-13,2020-08-10
154761,27,2020-01-06,2020-09-29
154787,73,2020-01-23,2020-09-18
154787,57,2020-04-29,2020-06-10
154787,51,2020-04-10,2020-06-05
154787,13,2020-02-11,2020-07-25
154787,8,2020-06-05,2020-09-28
154787,33,2020-01-13,2020-11-29
154787,75,2020-01-25,2020-11-26
154787,58,2020-05-24,2020-06-27
154787,8,2020-05-23,2020-09-11
154787,12,2020-02-02,2020-04-26
154791,9,2020-02-05,2020-03-20
154791,19,2020-12-13,2020-12-30
154791,34,2020-06-03,2020-06-13
154791,25,2020-07-05,2020-08-18
154791,35,2020-08-13,2020-09-22
154791,19,2020-03-07,2020-06-18
154791,72,2020-03-28,2020-08-11
154791,75,2020-07-19,2020-12-05
154791,32,2020-01-22,2020-10-31
154791,66,2020-07-08,2020-09-28
154791,24,2020-08-11,2020-12-04
154791,70,2020-01-01,2020-04-23
154791,17,2020-05-09,2020-05-15
154791,43,2020-05-24,2020-10-24
154794,11,2020-08-21,2020-11-13
154794,29,2020-11-08,2020-11-10
154794,46,2020-07-06,2020-09-04
154794,45,2020-09-30,2020-10-14
154794,52,2020-07-29,2020-10-23
154794,50,2020-06-23,2020-11-19
154794,61,2020-03-25,2020-06-17
154794,20,2020-04-04,2020-11-24
154794,68,2020-01-13,2020-05-06
154829,0,2020-05-04,2020-08-05
154829,43,2020-08-21,2020-10-08
154829,68,2020-06-18,2020-12-10
154829,46,2020-08-23,2020-10-17
154829,9,2020-02-29,2020-06-10
154829,24,2020-01-02,2020-06-08
154829,4,2020-05-06,2020-11-15
154829,58,2020-03-15,2020-04-21
154829,8,2020-07-09,2020-08-11
154829,54,2020-01-12,2020-05-31
154829,20,2020-03-06,2020-10-14
154829,40,2020-07-20,2020-11-21
154829,61,2020-01-31,2020-08-25
154829,34,2020-04-08,2020-04-29
154857,26,2020-05-23,2020-12-30
154857,10,2020-06-11,2020-09-10
154857,3,2020-01-22,2020-05-17
154857,74,2020-06-23,2020-10-02
154857,14,2020-05-17,2020-09-21
154857,19,2020-01-03,2020-08-04
154857,46,2020-02-14,2020-05-14
154857,20,2020-03-09,2020-12-25
154857,50,2020-06-17,2020-07-14
154857,31,2020-03-09,2020-03-31
154857,6,2020-01-04,2020-08-25
154864,24,2020-03-26,2020-06-29
154864,13,2020-05-04,2020-09-17
154864,14,2020-03-05,2020-04-26
154864,35,2020-01-13,2020-10-30
154864,10,2020-10-22,2020-12-09
154864,33,2020-08-08,2020-08-11
154864,12,2020-09-05,2020-12-01
154864,72,2020-03-20,2020-09-23
154864,21,2020-02-05,2020-07-25
154864,31,2020-04-26,2020-07-14
154864,4,2020-03-11,2020-05-06
154864,70,2020-03-20,2020-11-04
154864,13,2020-02-05,2020-11-20
154864,11,2020-06-22,2020-09-27
154864,43,2020-04-17,2020-07-22
154872,36,2020-05-24,2020-07-09
154872,49,2020-05-09,2020-12-22
154872,68,2020-08-12,2020-12-28
154872,63,2020-03-04,2020-07-06
154872,49,2020-09-30,2020-10-13
154872,64,2020-04-07,2020-07-15
154872,9,2020-02-27,2020-10-01
154872,12,2020-02-12,2020-05-08
154931,40,2020-03-29,2020-08-31
154943,37,2020-04-07,2020-11-19
154974,70,2020-05-13,2020-08-03
154974,62,2020-08-15,2020-12-10
154974,0,2020-03-12,2020-07-16
154974,17,2020-01-06,2020-09-26
154974,60,2020-11-04,2020-12-18
154974,40,2020-08-24,2020-11-11
154974,52,2020-11-13,2020-12-20
154974,59,2020-02-05,2020-11-27
154974,62,2020-01-03,2020-01-23
154974,6,2020-02-29,2020-08-15
154974,1,2020-08-17,2020-10-15
154974,17,2020-04-08,2020-06-09
154974,47,2020-06-23,2020-07-03
154980,53,2020-02-03,2020-06-29
154980,11,2020-02-12,2020-11-12
154980,0,2020-03-30,2020-09-10
154980,54,2020-05-22,2020-12-11
154980,70,2020-02-12,2020-03-27
154992,48,2020-01-19,2020-02-09
154992,39,2020-03-14,2020-10-07
154992,75,2020-08-16,2020-08-22
154992,41,2020-07-30,2020-12-26
154992,29,2020-04-28,2020-06-28
154992,37,2020-03-25,2020-11-11
154992,46,2020-10-09,2020-11-19
154992,16,2020-04-26,2020-10-28
154992,49,2020-04-26,2020-10-13
154992,68,2020-01-30,2020-11-19
154992,48,2020-09-17,2020-09-24
155000,30,2020-04-09,2020-12-25
155000,11,2020-01-30,2020-10-24
155000,18,2020-04-19,2020-09-30
155000,62,2020-03-30,2020-05-22
155000,60,2020-10-21,2020-11-22
155000,5,2020-01-14,2020-12-05
155000,43,2020-05-17,2020-08-18
155009,9,2020-03-02,2020-04-24
155009,13,2020-01-19,2020-03-16
155009,65,2020-02-23,2020-05-01
155019,70,2020-04-21,2020-08-15
155019,55,2020-01-29,2020-07-01
155019,55,2020-01-27,2020-10-29
155019,48,2020-03-19,2020-09-22
155019,70,2020-05-14,2020-06-07
155019,64,2020-01-29,2020-11-10
155019,13,2020-04-01,2020-08-10
155019,50,2020-04-16,2020-06-22
155019,10,2020-03-23,2020-10-01
155019,42,2020-07-07,2020-08-26
155019,39,2020-08-23,2020-11-22
155019,20,2020-09-13,2020-10-10
155019,57,2020-02-11,2020-07-18
155029,0,2020-08-17,2020-10-02
155029,30,2020-02-18,2020-08-02
155029,69,2020-05-20,2020-09-09
155029,32,2020-09-11,2020-11-14
155029,23,2020-03-13,2020-05-17
155029,70,2020-04-08,2020-10-27
155029,11,2020-05-29,2020-06-10
155047,8,2020-09-14,2020-11-16
155047,50,2020-04-05,2020-08-10
155047,46,2020-03-30,2020-03-31
155047,59,2020-05-08,2020-12-12
155047,28,2020-04-09,2020-09-25
155047,20,2020-01-12,2020-09-12
155047,51,2020-05-17,2020-10-24
155047,42,2020-04-29,2020-08-23
155047,38,2020-02-21,2020-04-11
155047,55,2020-03-30,2020-04-24
155047,36,2020-01-05,2020-08-29
155047,41,2020-02-26,2020-04-01
155047,63,2020-02-04,2020-08-25
155058,27,2020-04-15,2020-07-27
155058,44,2020-06-23,2020-12-09
155058,66,2020-07-05,2020-12-01
155058,1,2020-03-11,2020-05-04
155058,19,2020-02-23,2020-11-20
155058,0,2020-02-25,2020-12-27
155058,29,2020-03-16,2020-07-11
155058,26,2020-07-07,2020-12-08
155058,34,2020-03-23,2020-05-05
155058,53,2020-05-11,2020-05-15
155058,64,2020-01-28,2020-06-01
155058,7,2020-08-24,2020-10-04
155058,9,2020-07-13,2020-09-05
155058,72,2020-03-19,2020-11-05
155059,52,2020-08-15,2020-10-25
155059,37,2020-08-15,2020-11-21
155059,5,2020-01-07,2020-09-05
155060,27,2020-03-02,2020-08-06
155060,5,2020-06-11,2020-06-23
155060,10,2020-07-17,2020-10-25
155060,35,2020-02-20,2020-12-11
155060,11,2020-06-25,2020-07-25
155060,75,2020-05-10,2020-07-06
155060,15,2020-10-15,2020-11-20
155060,21,2020-02-22,2020-11-01
155060,69,2020-02-23,2020-05-29
155060,59,2020-04-16,2020-10-23
155060,48,2020-03-04,2020-09-29
155060,61,2020-08-13,2020-09-05
155060,33,2020-02-20,2020-05-15
155066,1,2020-01-04,2020-03-23
155066,36,2020-05-15,2020-10-20
155066,51,2020-07-05,2020-10-24
155066,52,2020-06-13,2020-11-30
155066,4,2020-03-04,2020-11-26
155066,60,2020-01-09,2020-06-17
155066,9,2020-03-02,2020-03-04
155066,21,2020-02-24,2020-10-09
155066,52,2020-04-26,2020-11-18
155066,20,2020-01-20,2020-08-31
155066,39,2020-03-16,2020-03-20
155066,67,2020-01-17,2020-08-12
155073,68,2020-02-02,2020-03-19
155073,38,2020-02-04,2020-04-14
155073,15,2020-08-26,2020-11-07
155083,10,2020-06-05,2020-12-20
155083,40,2020-01-06,2020-01-23
155083,5,2020-08-08,2020-08-18
155083,51,2020-03-10,2020-04-28
155083,48,2020-01-20,2020-06-29
155083,74,2020-04-11,2020-05-05
155083,40,2020-06-25,2020-10-20
155083,34,2020-01-10,2020-07-10
155083,2,2020-06-06,2020-10-31
155083,6,2020-03-14,2020-03-25
155103,17,2020-03-19,2020-08-05
155103,44,2020-03-01,2020-03-15
155103,5,2020-05-11,2020-11-09
155103,46,2020-11-13,2020-12-26
155103,35,2020-07-02,2020-12-21
155103,15,2020-02-05,2020-11-07
155103,50,2020-03-05,2020-08-14
155103,42,2020-07-02,2020-10-18
155103,1,2020-04-06,2020-11-23
155103,15,2020-03-20,2020-05-23
155103,35,2020-01-10,2020-04-09
155103,75,2020-10-24,2020-10-29
155108,66,2020-03-20,2020-11-12
155108,8,2020-07-16,2020-08-21
155108,53,2020-05-27,2020-12-29
155108,62,2020-01-20,2020-09-18
155108,73,2020-06-28,2020-11-04
155108,12,2020-03-05,2020-05-19
155108,55,2020-05-05,2020-11-20
155115,19,2020-01-14,2020-05-21
155115,67,2020-05-19,2020-10-26
155115,3,2020-06-20,2020-12-09
155115,66,2020-06-09,2020-10-03
155115,46,2020-08-20,2020-10-31
155115,7,2020-02-24,2020-06-12
155115,53,2020-03-14,2020-11-02
155115,1,2020-09-29,2020-12-28
155115,29,2020-01-18,2020-04-30
155116,4,2020-02-25,2020-06-22
155117,4,2020-05-31,2020-10-01
155117,3,2020-04-22,2020-06-02
155117,11,2020-07-31,2020-10-05
155117,62,2020-06-04,2020-06-15
155117,47,2020-08-02,2020-09-18
155117,58,2020-06-05,2020-10-01
155117,40,2020-02-22,2020-06-08
155117,24,2020-02-15,2020-11-14
155117,6,2020-02-05,2020-04-05
155117,75,2020-09-25,2020-10-16
155117,53,2020-04-10,2020-11-11
155117,3,2020-05-29,2020-10-26
155117,33,2020-07-23,2020-08-26
155117,26,2020-05-15,2020-09-12
155117,42,2020-04-17,2020-08-03
155140,46,2020-03-22,2020-11-25
155140,0,2020-06-15,2020-06-19
155140,35,2020-01-05,2020-11-13
155140,25,2020-04-29,2020-06-11
155140,40,2020-02-09,2020-11-06
155140,43,2020-01-22,2020-09-12
155142,13,2020-08-10,2020-08-26
155142,30,2020-04-05,2020-07-07
155142,39,2020-01-03,2020-07-29
155155,74,2020-11-05,2020-11-21
155155,75,2020-06-12,2020-09-10
155155,45,2020-02-13,2020-09-14
155155,68,2020-10-13,2020-11-12
155155,14,2020-07-08,2020-07-25
155176,29,2020-02-06,2020-03-10
155176,73,2020-04-16,2020-10-11
155176,72,2020-02-10,2020-09-28
155176,66,2020-07-21,2020-08-06
155176,17,2020-05-05,2020-11-01
155176,39,2020-08-03,2020-10-20
155176,27,2020-08-10,2020-11-30
155176,70,2020-06-13,2020-07-31
155176,54,2020-05-01,2020-11-03
155176,19,2020-05-06,2020-12-05
155176,17,2020-05-31,2020-08-24
155176,14,2020-06-18,2020-10-26
155176,11,2020-02-04,2020-05-13
155176,54,2020-01-05,2020-08-09
155194,4,2020-01-31,2020-08-28
155194,67,2020-04-02,2020-07-27
155194,46,2020-10-14,2020-12-27
155194,4,2020-07-09,2020-12-22
155194,40,2020-02-28,2020-05-04
155194,54,2020-08-08,2020-10-01
155194,59,2020-02-13,2020-12-02
155194,18,2020-02-10,2020-06-19
155194,28,2020-02-18,2020-12-05
155194,41,2020-08-30,2020-12-14
155195,22,2020-03-18,2020-10-16
155195,22,2020-04-03,2020-05-18
155195,60,2020-09-05,2020-11-19
155195,39,2020-01-29,2020-06-03
155195,63,2020-02-17,2020-04-03
155195,4,2020-06-12,2020-10-23
155195,5,2020-02-14,2020-04-06
155195,22,2020-04-12,2020-11-07
155195,61,2020-08-01,2020-10-30
155195,7,2020-04-08,2020-10-26
155195,20,2020-06-15,2020-09-08
155195,14,2020-01-27,2020-07-23
155195,12,2020-04-05,2020-06-28
155216,26,2020-03-07,2020-07-17
155216,62,2020-07-25,2020-12-14
155216,5,2020-01-04,2020-11-15
155216,30,2020-01-27,2020-09-28
155216,74,2020-07-13,2020-09-28
155216,10,2020-08-19,2020-10-16
155216,8,2020-06-25,2020-12-25
155216,1,2020-09-04,2020-10-26
155216,40,2020-09-02,2020-10-28
155216,63,2020-07-21,2020-10-18
155216,4,2020-08-05,2020-08-23
155216,40,2020-02-13,2020-11-01
155216,1,2020-07-22,2020-10-16
155217,6,2020-09-28,2020-11-19
155217,53,2020-03-17,2020-06-01
155217,22,2020-03-25,2020-09-26
155217,61,2020-07-03,2020-10-04
155217,71,2020-06-18,2020-11-12
155217,6,2020-07-30,2020-10-31
155217,2,2020-01-06,2020-07-19
155217,74,2020-03-03,2020-08-20
155217,11,2020-08-25,2020-10-21
155227,74,2020-07-29,2020-12-29
155227,74,2020-04-11,2020-09-10
155262,70,2020-03-20,2020-09-07
155262,67,2020-07-08,2020-08-13
155262,6,2020-01-24,2020-11-01
155262,37,2020-01-29,2020-05-28
155262,54,2020-04-01,2020-06-11
155262,37,2020-12-11,2020-12-13
155262,66,2020-04-27,2020-05-29
155262,66,2020-06-06,2020-09-16
155262,39,2020-05-22,2020-09-22
155262,59,2020-05-21,2020-09-05
155262,13,2020-06-13,2020-06-29
155262,65,2020-08-30,2020-12-10
155262,14,2020-01-26,2020-03-17
155262,59,2020-04-03,2020-11-30
155319,0,2020-09-23,2020-12-25
155319,63,2020-05-13,2020-10-13
155319,63,2020-01-01,2020-06-01
155319,53,2020-11-20,2020-12-25
155320,53,2020-07-27,2020-10-25
155320,23,2020-06-21,2020-11-22
155320,26,2020-02-10,2020-08-14
155320,13,2020-02-09,2020-12-30
155321,2,2020-03-01,2020-08-16
155321,60,2020-08-15,2020-08-17
155321,0,2020-03-12,2020-04-10
155321,39,2020-02-07,2020-12-10
155321,18,2020-06-20,2020-12-04
155321,34,2020-07-11,2020-09-08
155321,46,2020-08-18,2020-12-22
155321,45,2020-05-13,2020-10-25
155321,60,2020-05-08,2020-09-30
155321,73,2020-02-12,2020-02-13
155321,57,2020-07-18,2020-09-15
155321,47,2020-11-25,2020-12-17
155321,12,2020-05-01,2020-12-13
155335,71,2020-04-24,2020-09-02
155335,66,2020-01-11,2020-08-14
155335,66,2020-07-01,2020-07-18
155335,57,2020-05-24,2020-09-29
155335,46,2020-01-17,2020-02-10
155350,55,2020-04-03,2020-05-08
155350,48,2020-07-11,2020-12-28
155350,14,2020-03-11,2020-09-18
155350,56,2020-01-25,2020-12-14
155350,38,2020-07-25,2020-09-11
155350,16,2020-03-23,2020-04-14
155350,48,2020-11-15,2020-11-18
155350,10,2020-01-18,2020-06-11
155363,0,2020-07-12,2020-10-01
155363,71,2020-03-25,2020-10-20
155363,45,2020-09-30,2020-10-13
155366,2,2020-08-13,2020-12-07
155366,55,2020-08-04,2020-10-23
155366,7,2020-05-11,2020-12-08
155366,3,2020-04-24,2020-05-04
155366,5,2020-05-28,2020-11-04
155366,22,2020-04-29,2020-12-23
155366,59,2020-01-04,2020-12-30
155366,22,2020-07-03,2020-12-17
155366,33,2020-05-06,2020-07-06
155366,52,2020-08-22,2020-11-03
155366,51,2020-03-09,2020-03-13
155366,8,2020-03-26,2020-12-01
155366,33,2020-09-06,2020-09-11
155366,63,2020-02-21,2020-05-15
155418,9,2020-05-21,2020-09-17
155418,6,2020-03-24,2020-05-07
155418,70,2020-01-26,2020-10-04
155418,46,2020-05-02,2020-07-07
155418,29,2020-04-13,2020-06-13
155418,38,2020-01-02,2020-09-06
155418,71,2020-02-11,2020-12-06
155418,19,2020-01-17,2020-08-20
155442,9,2020-02-03,2020-06-16
155442,16,2020-05-20,2020-08-15
155442,57,2020-02-01,2020-06-03
155442,51,2020-01-04,2020-10-23
155442,66,2020-08-25,2020-10-12
155442,26,2020-03-14,2020-11-21
155442,29,2020-07-29,2020-11-11
155442,20,2020-01-28,2020-12-08
155442,14,2020-02-05,2020-11-26
155442,36,2020-06-11,2020-06-15
155442,39,2020-02-08,2020-10-16
155442,30,2020-05-03,2020-07-06
155442,10,2020-02-14,2020-04-21
155442,62,2020-04-14,2020-10-26
155442,61,2020-06-05,2020-11-30
155443,70,2020-01-07,2020-05-15
155443,74,2020-07-14,2020-08-20
155443,65,2020-07-12,2020-12-19
155455,59,2020-07-06,2020-12-28
155455,33,2020-05-24,2020-10-02
155455,72,2020-02-09,2020-03-02
155455,65,2020-04-06,2020-05-18
155455,57,2020-03-27,2020-11-11
155455,11,2020-06-07,2020-11-02
155455,32,2020-04-30,2020-06-06
155455,55,2020-02-11,2020-07-29
155455,70,2020-02-05,2020-12-16
155455,35,2020-04-28,2020-08-02
155458,8,2020-02-08,2020-10-17
155458,10,2020-01-07,2020-06-10
155458,34,2020-11-12,2020-12-08
155458,46,2020-05-22,2020-08-27
155458,63,2020-11-18,2020-11-30
155458,19,2020-02-22,2020-06-27
155458,42,2020-03-16,2020-07-01
155458,47,2020-03-01,2020-03-31
155458,63,2020-05-08,2020-05-22
155458,13,2020-06-27,2020-08-09
155458,35,2020-02-07,2020-12-02
155458,41,2020-01-27,2020-09-16
155479,59,2020-01-13,2020-10-07
155479,26,2020-01-05,2020-09-22
155479,31,2020-04-23,2020-11-27
155479,47,2020-07-21,2020-10-22
155479,42,2020-05-25,2020-10-01
155479,51,2020-03-18,2020-07-24
155479,35,2020-04-13,2020-07-26
155502,43,2020-07-27,2020-07-29
155502,25,2020-08-19,2020-11-29
155502,66,2020-01-13,2020-06-06
155502,0,2020-04-18,2020-12-17
155502,12,2020-04-27,2020-06-07
155502,30,2020-02-21,2020-06-10
155502,17,2020-05-02,2020-05-11
155502,50,2020-06-25,2020-07-29
155502,26,2020-02-04,2020-03-27
155502,25,2020-10-02,2020-10-03
155502,14,2020-01-15,2020-06-01
